meter_id,date,kwh_consumed
MTR-00359,2025-05-08,110.73
MTR-00359,2025-05-09,123.37
MTR-00359,2025-05-10,89.02
MTR-00359,2025-05-11,89.49
MTR-00359,2025-05-12,107.19
MTR-00359,2025-05-13,120.12
MTR-00359,2025-05-14,105.54
MTR-00359,2025-05-15,114.98
MTR-00359,2025-05-16,121.7
MTR-00359,2025-05-17,89.53
MTR-00359,2025-05-18,86.72
MTR-00359,2025-05-19,105.4
MTR-00359,2025-05-20,116.31
MTR-00359,2025-05-21,111.16
MTR-00359,2025-05-22,109.33
MTR-00359,2025-05-23,101.2
MTR-00359,2025-05-24,107.25
MTR-00359,2025-05-25,84.09
MTR-00359,2025-05-26,113.15
MTR-00359,2025-05-27,95.9
MTR-00359,2025-05-28,78.55
MTR-00359,2025-05-29,124.37
MTR-00359,2025-05-30,116.85
MTR-00359,2025-05-31,91.96
MTR-00359,2025-06-01,89.31
MTR-00359,2025-06-02,107.01
MTR-00359,2025-06-03,116.73
MTR-00359,2025-06-04,105.33
MTR-00359,2025-06-05,105.64
MTR-00359,2025-06-06,122.27
MTR-00359,2025-06-07,83.87
MTR-00359,2025-06-08,91.45
MTR-00359,2025-06-09,105.45
MTR-00359,2025-06-10,109.37
MTR-00359,2025-06-11,114.66
MTR-00359,2025-06-12,102.64
MTR-00359,2025-06-13,109.12
MTR-00359,2025-06-14,97.91
MTR-00359,2025-06-15,84.71
MTR-00359,2025-06-16,95.05
MTR-00359,2025-06-17,104.13
MTR-00359,2025-06-18,104.29
MTR-00359,2025-06-19,121.39
MTR-00359,2025-06-20,98.37
MTR-00359,2025-06-21,93.54
MTR-00359,2025-06-22,96.29
MTR-00359,2025-06-23,107.84
MTR-00359,2025-06-24,105.13
MTR-00359,2025-06-25,115.21
MTR-00359,2025-06-26,128.57
MTR-00359,2025-06-27,109.65
MTR-00359,2025-06-28,89.41
MTR-00359,2025-06-29,86.28
MTR-00360,2025-01-01,252.98
MTR-00360,2025-01-02,278.81
MTR-00360,2025-01-03,328.02
MTR-00360,2025-01-04,222.35
MTR-00360,2025-01-05,247.94
MTR-00360,2025-01-06,264.61
MTR-00360,2025-01-07,270.99
MTR-00360,2025-01-08,282.83
MTR-00360,2025-01-09,281.71
MTR-00360,2025-01-10,303.09
MTR-00360,2025-01-11,259.82
MTR-00360,2025-01-12,271.86
MTR-00360,2025-01-13,309.23
MTR-00360,2025-01-14,323.48
MTR-00360,2025-01-15,266.43
MTR-00360,2025-01-16,284.19
MTR-00360,2025-01-17,278.19
MTR-00360,2025-01-18,234.25
MTR-00360,2025-01-19,257.0
MTR-00360,2025-01-20,298.17
MTR-00360,2025-01-21,272.86
MTR-00360,2025-01-22,290.63
MTR-00360,2025-01-23,320.04
MTR-00360,2025-01-24,307.93
MTR-00360,2025-01-25,286.43
MTR-00360,2025-01-26,216.74
MTR-00360,2025-01-27,293.05
MTR-00360,2025-01-28,297.18
MTR-00360,2025-01-29,307.05
MTR-00360,2025-01-30,285.77
MTR-00360,2025-01-31,294.43
MTR-00360,2025-02-01,229.72
MTR-00360,2025-02-02,238.07
MTR-00360,2025-02-03,347.72
MTR-00360,2025-02-04,299.88
MTR-00360,2025-02-05,280.66
MTR-00360,2025-02-06,307.11
MTR-00360,2025-02-07,278.05
MTR-00360,2025-02-08,264.31
MTR-00360,2025-02-09,271.95
MTR-00360,2025-02-10,232.06
MTR-00360,2025-02-11,265.3
MTR-00360,2025-02-12,270.33
MTR-00360,2025-02-13,285.9
MTR-00360,2025-02-14,331.72
MTR-00360,2025-02-15,287.73
MTR-00360,2025-02-16,236.19
MTR-00360,2025-02-17,272.97
MTR-00360,2025-02-18,246.45
MTR-00360,2025-02-19,292.14
MTR-00360,2025-02-20,304.47
MTR-00360,2025-02-21,270.18
MTR-00360,2025-02-22,289.65
MTR-00360,2025-02-23,229.51
MTR-00360,2025-02-24,311.5
MTR-00360,2025-02-25,285.62
MTR-00360,2025-02-26,301.94
MTR-00360,2025-02-27,317.91
MTR-00360,2025-02-28,260.91
MTR-00360,2025-03-01,226.92
MTR-00360,2025-03-02,267.69
MTR-00360,2025-03-03,271.3
MTR-00360,2025-03-04,323.57
MTR-00360,2025-03-05,276.19
MTR-00360,2025-03-06,300.01
MTR-00360,2025-03-07,299.44
MTR-00360,2025-03-08,267.04
MTR-00360,2025-03-09,255.69
MTR-00360,2025-03-10,298.45
MTR-00360,2025-03-11,295.29
MTR-00360,2025-03-12,297.57
MTR-00360,2025-03-13,296.12
MTR-00360,2025-03-14,340.27
MTR-00360,2025-03-15,238.39
MTR-00360,2025-03-16,234.64
MTR-00360,2025-03-17,290.86
MTR-00360,2025-03-18,302.22
MTR-00360,2025-03-19,293.46
MTR-00360,2025-03-20,306.41
MTR-00360,2025-03-21,285.72
MTR-00360,2025-03-22,251.63
MTR-00360,2025-03-23,232.91
MTR-00360,2025-03-24,310.52
MTR-00360,2025-03-25,293.56
MTR-00360,2025-03-26,312.61
MTR-00360,2025-03-27,278.69
MTR-00360,2025-03-28,294.63
MTR-00360,2025-03-29,277.72
MTR-00360,2025-03-30,251.11
MTR-00360,2025-03-31,312.45
MTR-00360,2025-04-01,283.47
MTR-00360,2025-04-02,283.73
MTR-00360,2025-04-03,325.33
MTR-00360,2025-04-04,357.56
MTR-00360,2025-04-05,247.62
MTR-00360,2025-04-06,255.89
MTR-00360,2025-04-07,308.33
MTR-00360,2025-04-08,296.0
MTR-00360,2025-04-09,281.24
MTR-00360,2025-04-10,289.51
MTR-00360,2025-04-11,297.1
MTR-00360,2025-04-12,252.5
MTR-00360,2025-04-13,297.88
MTR-00360,2025-04-14,340.25
MTR-00360,2025-04-15,286.43
MTR-00360,2025-04-16,314.38
MTR-00360,2025-04-17,243.83
MTR-00360,2025-04-18,297.6
MTR-00360,2025-04-19,266.7
MTR-00360,2025-04-20,263.78
MTR-00360,2025-04-21,292.45
MTR-00360,2025-04-22,313.55
MTR-00360,2025-04-23,306.97
MTR-00360,2025-04-24,317.64
MTR-00360,2025-04-25,294.48
MTR-00360,2025-04-26,270.27
MTR-00360,2025-04-27,262.18
MTR-00360,2025-04-28,323.37
MTR-00360,2025-04-29,288.57
MTR-00360,2025-04-30,304.7
MTR-00360,2025-05-01,335.94
MTR-00360,2025-05-02,258.99
MTR-00360,2025-05-03,247.83
MTR-00360,2025-05-04,255.87
MTR-00360,2025-05-05,294.04
MTR-00360,2025-05-06,314.67
MTR-00360,2025-05-07,244.25
MTR-00360,2025-05-08,254.88
MTR-00360,2025-05-09,342.08
MTR-00360,2025-05-10,216.5
MTR-00360,2025-05-11,295.91
MTR-00360,2025-05-12,248.61
MTR-00360,2025-05-13,348.39
MTR-00360,2025-05-14,332.77
MTR-00360,2025-05-15,353.04
MTR-00360,2025-05-16,290.33
MTR-00360,2025-05-17,238.36
MTR-00360,2025-05-18,248.21
MTR-00360,2025-05-19,250.88
MTR-00360,2025-05-20,332.62
MTR-00360,2025-05-21,269.2
MTR-00360,2025-05-22,292.43
MTR-00360,2025-05-23,272.1
MTR-00360,2025-05-24,205.37
MTR-00360,2025-05-25,270.18
MTR-00360,2025-05-26,283.36
MTR-00360,2025-05-27,280.58
MTR-00360,2025-05-28,302.65
MTR-00360,2025-05-29,310.63
MTR-00360,2025-05-30,311.13
MTR-00360,2025-05-31,238.25
MTR-00360,2025-06-01,246.56
MTR-00360,2025-06-02,269.17
MTR-00360,2025-06-03,267.58
MTR-00360,2025-06-04,274.64
MTR-00360,2025-06-05,283.38
MTR-00360,2025-06-06,260.91
MTR-00360,2025-06-07,267.3
MTR-00360,2025-06-08,244.96
MTR-00360,2025-06-09,285.6
MTR-00360,2025-06-10,337.09
MTR-00360,2025-06-11,261.15
MTR-00360,2025-06-12,307.16
MTR-00360,2025-06-13,312.37
MTR-00360,2025-06-14,249.5
MTR-00360,2025-06-15,245.92
MTR-00360,2025-06-16,283.22
MTR-00360,2025-06-17,296.63
MTR-00360,2025-06-18,321.0
MTR-00360,2025-06-19,252.91
MTR-00360,2025-06-20,327.75
MTR-00360,2025-06-21,279.26
MTR-00360,2025-06-22,271.49
MTR-00360,2025-06-23,316.74
MTR-00360,2025-06-24,312.14
MTR-00360,2025-06-25,255.77
MTR-00360,2025-06-26,312.5
MTR-00360,2025-06-27,296.45
MTR-00360,2025-06-28,215.92
MTR-00360,2025-06-29,255.69
MTR-00361,2025-01-01,341.33
MTR-00361,2025-01-02,332.41
MTR-00361,2025-01-03,368.39
MTR-00361,2025-01-04,321.01
MTR-00361,2025-01-05,310.49
MTR-00361,2025-01-06,329.72
MTR-00361,2025-01-07,424.74
MTR-00361,2025-01-08,419.55
MTR-00361,2025-01-09,411.23
MTR-00361,2025-01-10,363.99
MTR-00361,2025-01-11,312.32
MTR-00361,2025-01-12,313.86
MTR-00361,2025-01-13,431.64
MTR-00361,2025-01-14,364.45
MTR-00361,2025-01-15,330.68
MTR-00361,2025-01-16,407.15
MTR-00361,2025-01-17,357.54
MTR-00361,2025-01-18,310.97
MTR-00361,2025-01-19,335.11
MTR-00361,2025-01-20,398.4
MTR-00361,2025-01-21,403.88
MTR-00361,2025-01-22,388.89
MTR-00361,2025-01-23,434.68
MTR-00361,2025-01-24,376.32
MTR-00361,2025-01-25,317.26
MTR-00361,2025-01-26,297.57
MTR-00361,2025-01-27,330.31
MTR-00361,2025-01-28,442.5
MTR-00361,2025-01-29,353.91
MTR-00361,2025-01-30,338.92
MTR-00361,2025-01-31,375.12
MTR-00361,2025-02-01,313.31
MTR-00361,2025-02-02,305.67
MTR-00361,2025-02-03,341.5
MTR-00361,2025-02-04,317.19
MTR-00361,2025-02-05,323.12
MTR-00361,2025-02-06,398.13
MTR-00361,2025-02-07,365.06
MTR-00361,2025-02-08,343.18
MTR-00361,2025-02-09,305.47
MTR-00361,2025-02-10,398.15
MTR-00361,2025-02-11,392.62
MTR-00361,2025-02-12,364.15
MTR-00361,2025-02-13,408.65
MTR-00361,2025-02-14,382.99
MTR-00361,2025-02-15,288.92
MTR-00361,2025-02-16,327.79
MTR-00361,2025-02-17,389.0
MTR-00361,2025-02-18,336.31
MTR-00361,2025-02-19,390.36
MTR-00361,2025-02-20,369.47
MTR-00361,2025-02-21,409.92
MTR-00361,2025-02-22,345.51
MTR-00361,2025-02-23,336.77
MTR-00361,2025-02-24,381.82
MTR-00361,2025-02-25,373.97
MTR-00361,2025-02-26,366.49
MTR-00361,2025-02-27,365.27
MTR-00361,2025-02-28,386.81
MTR-00361,2025-03-01,346.89
MTR-00361,2025-03-02,315.55
MTR-00361,2025-03-03,444.09
MTR-00361,2025-03-04,342.13
MTR-00361,2025-03-05,360.85
MTR-00361,2025-03-06,417.2
MTR-00361,2025-03-07,421.75
MTR-00361,2025-03-08,342.12
MTR-00361,2025-03-09,307.63
MTR-00361,2025-03-10,412.54
MTR-00361,2025-03-11,415.47
MTR-00361,2025-03-12,422.02
MTR-00361,2025-03-13,409.92
MTR-00361,2025-03-14,365.61
MTR-00361,2025-03-15,346.9
MTR-00361,2025-03-16,295.19
MTR-00361,2025-03-17,349.49
MTR-00361,2025-03-18,378.73
MTR-00361,2025-03-19,389.18
MTR-00361,2025-03-20,334.8
MTR-00361,2025-03-21,405.5
MTR-00361,2025-03-22,324.62
MTR-00361,2025-03-23,275.38
MTR-00361,2025-03-24,395.68
MTR-00361,2025-03-25,401.47
MTR-00361,2025-03-26,381.33
MTR-00361,2025-03-27,337.94
MTR-00361,2025-03-28,350.24
MTR-00361,2025-03-29,327.15
MTR-00361,2025-03-30,338.75
MTR-00361,2025-03-31,392.84
MTR-00361,2025-04-01,426.16
MTR-00361,2025-04-02,369.37
MTR-00361,2025-04-03,396.88
MTR-00361,2025-04-04,396.11
MTR-00361,2025-04-05,328.78
MTR-00361,2025-04-06,356.3
MTR-00361,2025-04-07,364.54
MTR-00361,2025-04-08,393.04
MTR-00361,2025-04-09,380.19
MTR-00361,2025-04-10,390.78
MTR-00361,2025-04-11,433.16
MTR-00361,2025-04-12,369.38
MTR-00361,2025-04-13,319.67
MTR-00361,2025-04-14,380.91
MTR-00361,2025-04-15,365.65
MTR-00361,2025-04-16,353.39
MTR-00361,2025-04-17,382.83
MTR-00361,2025-04-18,424.38
MTR-00361,2025-04-19,283.88
MTR-00361,2025-04-20,359.25
MTR-00361,2025-04-21,419.32
MTR-00361,2025-04-22,364.32
MTR-00361,2025-04-23,397.62
MTR-00361,2025-04-24,372.52
MTR-00361,2025-04-25,422.45
MTR-00361,2025-04-26,361.08
MTR-00361,2025-04-27,296.49
MTR-00361,2025-04-28,363.88
MTR-00361,2025-04-29,388.73
MTR-00361,2025-04-30,382.97
MTR-00361,2025-05-01,429.54
MTR-00361,2025-05-02,384.65
MTR-00361,2025-05-03,305.03
MTR-00361,2025-05-04,331.38
MTR-00361,2025-05-05,393.65
MTR-00361,2025-05-06,358.78
MTR-00361,2025-05-07,359.83
MTR-00361,2025-05-08,396.17
MTR-00361,2025-05-09,312.35
MTR-00361,2025-05-10,347.9
MTR-00361,2025-05-11,362.34
MTR-00361,2025-05-12,363.82
MTR-00361,2025-05-13,370.4
MTR-00361,2025-05-14,384.34
MTR-00361,2025-05-15,356.0
MTR-00361,2025-05-16,378.42
MTR-00361,2025-05-17,309.37
MTR-00361,2025-05-18,346.3
MTR-00361,2025-05-19,370.44
MTR-00361,2025-05-20,410.1
MTR-00361,2025-05-21,377.42
MTR-00361,2025-05-22,345.52
MTR-00361,2025-05-23,340.87
MTR-00361,2025-05-24,368.18
MTR-00361,2025-05-25,330.13
MTR-00361,2025-05-26,352.61
MTR-00361,2025-05-27,378.53
MTR-00361,2025-05-28,399.66
MTR-00361,2025-05-29,359.06
MTR-00361,2025-05-30,352.31
MTR-00361,2025-05-31,305.07
MTR-00361,2025-06-01,319.03
MTR-00361,2025-06-02,370.56
MTR-00361,2025-06-03,351.51
MTR-00361,2025-06-04,433.62
MTR-00361,2025-06-05,363.27
MTR-00361,2025-06-06,395.4
MTR-00361,2025-06-07,347.65
MTR-00361,2025-06-08,325.7
MTR-00361,2025-06-09,372.04
MTR-00361,2025-06-10,344.75
MTR-00361,2025-06-11,329.28
MTR-00361,2025-06-12,366.49
MTR-00361,2025-06-13,382.64
MTR-00361,2025-06-14,333.1
MTR-00361,2025-06-15,317.81
MTR-00361,2025-06-16,405.26
MTR-00361,2025-06-17,388.84
MTR-00361,2025-06-18,388.1
MTR-00361,2025-06-19,389.03
MTR-00361,2025-06-20,352.42
MTR-00361,2025-06-21,338.59
MTR-00361,2025-06-22,319.87
MTR-00361,2025-06-23,345.43
MTR-00361,2025-06-24,333.21
MTR-00361,2025-06-25,403.53
MTR-00361,2025-06-26,384.75
MTR-00361,2025-06-27,339.39
MTR-00361,2025-06-28,320.73
MTR-00361,2025-06-29,342.38
MTR-00362,2025-01-01,405.07
MTR-00362,2025-01-02,358.79
MTR-00362,2025-01-03,383.58
MTR-00362,2025-01-04,295.43
MTR-00362,2025-01-05,289.0
MTR-00362,2025-01-06,295.12
MTR-00362,2025-01-07,379.74
MTR-00362,2025-01-08,383.7
MTR-00362,2025-01-09,416.64
MTR-00362,2025-01-10,339.64
MTR-00362,2025-01-11,289.69
MTR-00362,2025-01-12,357.02
MTR-00362,2025-01-13,392.81
MTR-00362,2025-01-14,411.71
MTR-00362,2025-01-15,423.7
MTR-00362,2025-01-16,363.7
MTR-00362,2025-01-17,368.48
MTR-00362,2025-01-18,277.12
MTR-00362,2025-01-19,325.91
MTR-00362,2025-01-20,344.02
MTR-00362,2025-01-21,381.86
MTR-00362,2025-01-22,402.35
MTR-00362,2025-01-23,466.38
MTR-00362,2025-01-24,341.92
MTR-00362,2025-01-25,337.82
MTR-00362,2025-01-26,315.46
MTR-00362,2025-01-27,409.96
MTR-00362,2025-01-28,369.07
MTR-00362,2025-01-29,389.8
MTR-00362,2025-01-30,349.91
MTR-00362,2025-01-31,345.43
MTR-00362,2025-02-01,346.84
MTR-00362,2025-02-02,336.11
MTR-00362,2025-02-03,416.57
MTR-00362,2025-02-04,339.5
MTR-00362,2025-02-05,431.23
MTR-00362,2025-02-06,388.75
MTR-00362,2025-02-07,357.89
MTR-00362,2025-02-08,334.31
MTR-00362,2025-02-09,317.8
MTR-00362,2025-02-10,330.64
MTR-00362,2025-02-11,359.1
MTR-00362,2025-02-12,389.72
MTR-00362,2025-02-13,440.9
MTR-00362,2025-02-14,372.31
MTR-00362,2025-02-15,337.27
MTR-00362,2025-02-16,303.8
MTR-00362,2025-02-17,371.07
MTR-00362,2025-02-18,397.29
MTR-00362,2025-02-19,338.71
MTR-00362,2025-02-20,428.33
MTR-00362,2025-02-21,390.21
MTR-00362,2025-02-22,346.72
MTR-00362,2025-02-23,299.37
MTR-00362,2025-02-24,350.07
MTR-00362,2025-02-25,374.96
MTR-00362,2025-02-26,388.41
MTR-00362,2025-02-27,434.09
MTR-00362,2025-02-28,410.26
MTR-00362,2025-03-01,358.28
MTR-00362,2025-03-02,318.3
MTR-00362,2025-03-03,365.26
MTR-00362,2025-03-04,389.23
MTR-00362,2025-03-05,332.09
MTR-00362,2025-03-06,360.77
MTR-00362,2025-03-07,462.22
MTR-00362,2025-03-08,352.35
MTR-00362,2025-03-09,334.25
MTR-00362,2025-03-10,328.67
MTR-00362,2025-03-11,421.07
MTR-00362,2025-03-12,386.78
MTR-00362,2025-03-13,424.7
MTR-00362,2025-03-14,384.01
MTR-00362,2025-03-15,321.81
MTR-00362,2025-03-16,315.97
MTR-00362,2025-03-17,368.75
MTR-00362,2025-03-18,376.96
MTR-00362,2025-03-19,395.32
MTR-00362,2025-03-20,450.29
MTR-00362,2025-03-21,318.89
MTR-00362,2025-03-22,319.18
MTR-00362,2025-03-23,351.72
MTR-00362,2025-03-24,401.39
MTR-00362,2025-03-25,374.29
MTR-00362,2025-03-26,395.4
MTR-00362,2025-03-27,358.17
MTR-00362,2025-03-28,415.45
MTR-00362,2025-03-29,340.82
MTR-00362,2025-03-30,326.07
MTR-00362,2025-03-31,414.93
MTR-00362,2025-04-01,410.83
MTR-00362,2025-04-02,289.34
MTR-00362,2025-04-03,424.96
MTR-00362,2025-04-04,400.9
MTR-00362,2025-04-05,363.92
MTR-00362,2025-04-06,352.37
MTR-00362,2025-04-07,311.54
MTR-00362,2025-04-08,350.75
MTR-00362,2025-04-09,474.98
MTR-00362,2025-04-10,401.99
MTR-00362,2025-04-11,399.18
MTR-00362,2025-04-12,366.93
MTR-00362,2025-04-13,339.45
MTR-00362,2025-04-14,357.48
MTR-00362,2025-04-15,360.71
MTR-00362,2025-04-16,422.93
MTR-00362,2025-04-17,401.79
MTR-00362,2025-04-18,397.53
MTR-00362,2025-04-19,311.11
MTR-00362,2025-04-20,337.26
MTR-00362,2025-04-21,400.1
MTR-00362,2025-04-22,362.67
MTR-00362,2025-04-23,353.06
MTR-00362,2025-04-24,425.05
MTR-00362,2025-04-25,415.37
MTR-00362,2025-04-26,331.13
MTR-00362,2025-04-27,320.07
MTR-00362,2025-04-28,416.5
MTR-00362,2025-04-29,417.81
MTR-00362,2025-04-30,430.35
MTR-00362,2025-05-01,369.87
MTR-00362,2025-05-02,340.51
MTR-00362,2025-05-03,313.59
MTR-00362,2025-05-04,308.61
MTR-00362,2025-05-05,386.47
MTR-00362,2025-05-06,390.98
MTR-00362,2025-05-07,349.91
MTR-00362,2025-05-08,384.71
MTR-00362,2025-05-09,423.24
MTR-00362,2025-05-10,347.54
MTR-00362,2025-05-11,312.7
MTR-00362,2025-05-12,376.5
MTR-00362,2025-05-13,401.3
MTR-00362,2025-05-14,398.54
MTR-00362,2025-05-15,346.19
MTR-00362,2025-05-16,320.0
MTR-00362,2025-05-17,354.03
MTR-00362,2025-05-18,346.44
MTR-00362,2025-05-19,456.05
MTR-00362,2025-05-20,363.15
MTR-00362,2025-05-21,363.93
MTR-00362,2025-05-22,381.18
MTR-00362,2025-05-23,388.17
MTR-00362,2025-05-24,294.05
MTR-00362,2025-05-25,307.23
MTR-00362,2025-05-26,409.7
MTR-00362,2025-05-27,383.36
MTR-00362,2025-05-28,362.97
MTR-00362,2025-05-29,370.93
MTR-00362,2025-05-30,352.78
MTR-00362,2025-05-31,356.4
MTR-00362,2025-06-01,315.88
MTR-00362,2025-06-02,322.05
MTR-00362,2025-06-03,408.37
MTR-00362,2025-06-04,374.82
MTR-00362,2025-06-05,391.24
MTR-00362,2025-06-06,386.26
MTR-00362,2025-06-07,314.51
MTR-00362,2025-06-08,308.99
MTR-00362,2025-06-09,360.26
MTR-00362,2025-06-10,375.49
MTR-00362,2025-06-11,347.55
MTR-00362,2025-06-12,383.44
MTR-00362,2025-06-13,357.57
MTR-00362,2025-06-14,337.58
MTR-00362,2025-06-15,303.62
MTR-00362,2025-06-16,402.55
MTR-00362,2025-06-17,386.52
MTR-00362,2025-06-18,396.09
MTR-00362,2025-06-19,379.96
MTR-00362,2025-06-20,378.63
MTR-00362,2025-06-21,284.55
MTR-00362,2025-06-22,310.54
MTR-00362,2025-06-23,367.76
MTR-00362,2025-06-24,412.21
MTR-00362,2025-06-25,293.79
MTR-00362,2025-06-26,385.06
MTR-00362,2025-06-27,379.43
MTR-00362,2025-06-28,318.73
MTR-00362,2025-06-29,277.74
MTR-00363,2025-01-01,10.48
MTR-00363,2025-01-02,10.68
MTR-00363,2025-01-03,10.41
MTR-00363,2025-01-04,10.18
MTR-00363,2025-01-05,8.66
MTR-00363,2025-01-06,10.46
MTR-00363,2025-01-07,9.42
MTR-00363,2025-01-08,11.39
MTR-00363,2025-01-09,12.05
MTR-00363,2025-01-10,10.44
MTR-00363,2025-01-11,7.77
MTR-00363,2025-01-12,8.69
MTR-00363,2025-01-13,10.4
MTR-00363,2025-01-14,10.31
MTR-00363,2025-01-15,10.98
MTR-00363,2025-01-16,12.82
MTR-00363,2025-01-17,11.08
MTR-00363,2025-01-18,8.81
MTR-00363,2025-01-19,9.11
MTR-00363,2025-01-20,11.11
MTR-00363,2025-01-21,12.89
MTR-00363,2025-01-22,10.69
MTR-00363,2025-01-23,10.34
MTR-00363,2025-01-24,11.42
MTR-00363,2025-01-25,8.41
MTR-00363,2025-01-26,8.81
MTR-00363,2025-01-27,11.67
MTR-00363,2025-01-28,11.11
MTR-00363,2025-01-29,10.69
MTR-00363,2025-01-30,10.93
MTR-00363,2025-01-31,10.62
MTR-00363,2025-02-01,9.82
MTR-00363,2025-02-02,10.2
MTR-00363,2025-02-03,11.72
MTR-00363,2025-02-04,10.99
MTR-00363,2025-02-05,11.85
MTR-00363,2025-02-06,12.29
MTR-00363,2025-02-07,12.78
MTR-00363,2025-02-08,10.21
MTR-00363,2025-02-09,9.95
MTR-00363,2025-02-10,11.84
MTR-00363,2025-02-11,11.01
MTR-00363,2025-02-12,12.47
MTR-00363,2025-02-13,12.62
MTR-00363,2025-02-14,12.26
MTR-00363,2025-02-15,9.68
MTR-00363,2025-02-16,8.45
MTR-00363,2025-02-17,11.34
MTR-00363,2025-02-18,10.49
MTR-00363,2025-02-19,10.83
MTR-00363,2025-02-20,11.56
MTR-00363,2025-02-21,12.49
MTR-00363,2025-02-22,10.19
MTR-00363,2025-02-23,9.58
MTR-00363,2025-02-24,11.54
MTR-00363,2025-02-25,11.81
MTR-00363,2025-02-26,12.36
MTR-00363,2025-02-27,12.28
MTR-00363,2025-02-28,11.61
MTR-00363,2025-03-01,10.42
MTR-00363,2025-03-02,9.67
MTR-00363,2025-03-03,10.68
MTR-00363,2025-03-04,13.4
MTR-00363,2025-03-05,12.29
MTR-00363,2025-03-06,11.0
MTR-00363,2025-03-07,11.9
MTR-00363,2025-03-08,10.64
MTR-00363,2025-03-09,10.79
MTR-00363,2025-03-10,8.95
MTR-00363,2025-03-11,11.63
MTR-00363,2025-03-12,12.52
MTR-00363,2025-03-13,11.76
MTR-00363,2025-03-14,10.18
MTR-00363,2025-03-15,10.35
MTR-00363,2025-03-16,10.38
MTR-00363,2025-03-17,10.94
MTR-00363,2025-03-18,10.87
MTR-00363,2025-03-19,12.27
MTR-00363,2025-03-20,12.94
MTR-00363,2025-03-21,10.41
MTR-00363,2025-03-22,10.2
MTR-00363,2025-03-23,9.02
MTR-00363,2025-03-24,12.39
MTR-00363,2025-03-25,12.93
MTR-00363,2025-03-26,11.9
MTR-00363,2025-03-27,11.88
MTR-00363,2025-03-28,11.88
MTR-00363,2025-03-29,8.95
MTR-00363,2025-03-30,8.69
MTR-00363,2025-03-31,10.31
MTR-00363,2025-04-01,12.02
MTR-00363,2025-04-02,9.84
MTR-00363,2025-04-03,12.26
MTR-00363,2025-04-04,11.26
MTR-00363,2025-04-05,9.71
MTR-00363,2025-04-06,8.63
MTR-00363,2025-04-07,12.22
MTR-00363,2025-04-08,11.92
MTR-00363,2025-04-09,10.38
MTR-00363,2025-04-10,10.15
MTR-00363,2025-04-11,11.13
MTR-00363,2025-04-12,9.95
MTR-00363,2025-04-13,8.24
MTR-00363,2025-04-14,11.7
MTR-00363,2025-04-15,11.03
MTR-00363,2025-04-16,12.07
MTR-00363,2025-04-17,11.6
MTR-00363,2025-04-18,11.47
MTR-00363,2025-04-19,10.04
MTR-00363,2025-04-20,10.37
MTR-00363,2025-04-21,10.93
MTR-00363,2025-04-22,10.6
MTR-00363,2025-04-23,11.6
MTR-00363,2025-04-24,11.62
MTR-00363,2025-04-25,11.65
MTR-00363,2025-04-26,8.91
MTR-00363,2025-04-27,10.73
MTR-00363,2025-04-28,10.92
MTR-00363,2025-04-29,10.35
MTR-00363,2025-04-30,11.47
MTR-00363,2025-05-01,10.47
MTR-00363,2025-05-02,12.31
MTR-00363,2025-05-03,9.72
MTR-00363,2025-05-04,10.52
MTR-00363,2025-05-05,12.84
MTR-00363,2025-05-06,10.78
MTR-00363,2025-05-07,11.96
MTR-00363,2025-05-08,11.99
MTR-00363,2025-05-09,11.63
MTR-00363,2025-05-10,9.14
MTR-00363,2025-05-11,8.86
MTR-00363,2025-05-12,10.74
MTR-00363,2025-05-13,12.54
MTR-00363,2025-05-14,12.09
MTR-00363,2025-05-15,11.51
MTR-00363,2025-05-16,11.78
MTR-00363,2025-05-17,10.81
MTR-00363,2025-05-18,9.56
MTR-00363,2025-05-19,11.27
MTR-00363,2025-05-20,11.41
MTR-00363,2025-05-21,11.4
MTR-00363,2025-05-22,12.35
MTR-00363,2025-05-23,9.81
MTR-00363,2025-05-24,8.73
MTR-00363,2025-05-25,9.68
MTR-00363,2025-05-26,11.92
MTR-00363,2025-05-27,12.23
MTR-00363,2025-05-28,10.59
MTR-00363,2025-05-29,12.76
MTR-00363,2025-05-30,11.34
MTR-00363,2025-05-31,9.37
MTR-00363,2025-06-01,9.08
MTR-00363,2025-06-02,11.89
MTR-00363,2025-06-03,11.79
MTR-00363,2025-06-04,10.97
MTR-00363,2025-06-05,12.53
MTR-00363,2025-06-06,9.62
MTR-00363,2025-06-07,9.63
MTR-00363,2025-06-08,9.87
MTR-00363,2025-06-09,11.18
MTR-00363,2025-06-10,12.94
MTR-00363,2025-06-11,10.56
MTR-00363,2025-06-12,11.94
MTR-00363,2025-06-13,10.58
MTR-00363,2025-06-14,9.09
MTR-00363,2025-06-15,10.62
MTR-00363,2025-06-16,11.48
MTR-00363,2025-06-17,11.28
MTR-00363,2025-06-18,10.63
MTR-00363,2025-06-19,9.18
MTR-00363,2025-06-20,11.34
MTR-00363,2025-06-21,8.55
MTR-00363,2025-06-22,10.15
MTR-00363,2025-06-23,9.82
MTR-00363,2025-06-24,12.85
MTR-00363,2025-06-25,11.69
MTR-00363,2025-06-26,11.46
MTR-00363,2025-06-27,11.15
MTR-00363,2025-06-28,10.06
MTR-00363,2025-06-29,8.98
MTR-00364,2025-01-01,95.0
MTR-00364,2025-01-02,98.89
MTR-00364,2025-01-03,79.58
